innings,player_dismissed,date,season,batting_team,striker,wicket_type,bowling_team,runs_of_bat,over,match_no,match_id,noballs,extras,legbyes,bowler,byes,fielder,venue,wide
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,5.3,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,5.4,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,4,5.5,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,5.6,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Uthappa,,KKR,1,6.1,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,1,6.2,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Uthappa,,KKR,2,6.3,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Uthappa,,KKR,0,6.4,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Uthappa,,KKR,1,6.5,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,6.6,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Uthappa,,KKR,1,7.1,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,7.2,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,6,7.3,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,7.4,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,1,7.5,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,Uthappa,"Mar 26, 2022",2022,CSK,Uthappa,stumped,KKR,0,7.6,1,202201,0,1,0,Varun Chakaravarthy,0,Jackson,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,7.6,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,8.1,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,0,8.2,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Rayudu,,KKR,1,8.3,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,Rayudu,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,runout,KKR,0,8.4,1,202201,0,0,0,Sunil Narine,0,Shreyas Iyer/Sunil Narine,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,8.5,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Shivam Dube,,KKR,0,8.6,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,2,9.1,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,9.2,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Shivam Dube,,KKR,0,9.3,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Shivam Dube,,KKR,1,9.4,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,9.5,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,9.6,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Shivam Dube,,KKR,1,10.1,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,10.2,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Shivam Dube,,KKR,1,10.3,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,10.4,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,Shivam Dube,"Mar 26, 2022",2022,CSK,Shivam Dube,caught,KKR,0,10.5,1,202201,0,0,0,Andre Russell,0,Sunil Narine,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,10.6,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,11.1,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,11.2,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,11.3,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,11.4,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,11.5,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,11.6,1,202201,0,0,0,Varun Chakaravarthy,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,12.1,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,12.2,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,12.3,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,12.4,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,12.5,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,12.6,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,13.1,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,13.2,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,2,13.3,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,13.4,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,13.5,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,13.6,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,14.1,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,14.2,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,14.3,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,14.4,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,14.5,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,14.6,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,15.1,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,15.2,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,15.3,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,15.4,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,15.5,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,15.6,1,202201,0,0,0,Umesh Yadav,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,16.1,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,16.2,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,16.3,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,16.4,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,16.5,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,16.6,1,202201,0,0,0,Sunil Narine,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,17.1,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,17.2,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,17.3,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,17.4,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,17.5,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,17.6,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,18.1,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,18.2,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,18.3,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,0,18.4,1,202201,0,1,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",1
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,18.4,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,18.5,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,0,18.6,1,202201,0,0,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,6,18.6,1,202201,1,1,0,Shivam Mavi,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,1,19.1,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,2,19.2,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,19.3,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,4,19.4,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,MS Dhoni,,KKR,1,19.5,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
1,,"Mar 26, 2022",2022,CSK,Ravindra Jadeja,,KKR,6,19.6,1,202201,0,0,0,Andre Russell,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,0.1,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,0.2,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,0.3,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,2,0.4,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,0.5,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,0.6,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,2,1.1,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,1.2,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,1.3,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,1.4,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,1.5,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,1.6,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,2.1,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,2.2,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,2.3,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,2,2.4,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,4,2.5,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,2.6,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,3.1,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,3.2,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,3.3,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,3.4,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,3.5,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,6,3.6,1,202201,0,0,0,Milne,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,4.1,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,4,4.2,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,1,4.3,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,4.4,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,4.5,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,4.6,1,202201,0,0,0,Tushar Deshpande,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,5.1,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,5.2,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,2,5.3,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,1,5.4,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,5.5,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,5.6,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,,CSK,0,6.1,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,Venkatesh Iyer,"Mar 26, 2022",2022,KKR,Venkatesh Iyer,caught,CSK,0,6.2,1,202201,0,0,0,Dwayne Bravo,0,MS Dhoni,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,6.3,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,6.4,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,6.5,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,6.6,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,4,7.1,1,202201,0,0,0,Shivam Dube,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,7.2,1,202201,0,0,0,Shivam Dube,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,7.3,1,202201,0,0,0,Shivam Dube,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,4,7.4,1,202201,0,0,0,Shivam Dube,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,7.5,1,202201,0,4,0,Shivam Dube,1,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,7.6,1,202201,0,0,0,Shivam Dube,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,6,8.1,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,8.2,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,8.3,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,8.4,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,8.5,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,8.6,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,1,9.1,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,9.2,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,9.3,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,9.4,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Nitish Rana,,CSK,0,9.5,1,202201,0,0,0,Dwayne Bravo,0,,"Wankhede Stadium, Mumbai",0
2,Nitish Rana,"Mar 26, 2022",2022,KKR,Nitish Rana,caught,CSK,0,9.6,1,202201,0,0,0,Dwayne Bravo,0,Rayudu,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,0,10.1,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,10.2,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Shreyas Iyer,,CSK,1,10.3,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,4,10.4,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,10.5,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Shreyas Iyer,,CSK,0,10.6,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,1,11.1,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Shreyas Iyer,,CSK,1,11.2,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,,CSK,2,11.3,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,Ajinkya Rahane,"Mar 26, 2022",2022,KKR,Ajinkya Rahane,caught,CSK,0,11.4,1,202201,0,0,0,Mitchell Santner,0,Ravindra Jadeja,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Billings,,CSK,1,11.5,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Shreyas Iyer,,CSK,2,11.6,1,202201,0,0,0,Mitchell Santner,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Billings,,CSK,1,12.1,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Shreyas Iyer,,CSK,1,12.2,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
2,,"Mar 26, 2022",2022,KKR,Billings,,CSK,0,12.3,1,202201,0,0,0,Ravindra Jadeja,0,,"Wankhede Stadium, Mumbai",0
